"Drug Equipment Violations","Black or African American","Not Hispanic or Latino","Missing",""
"Drug Equipment Violations","Black or African American","Unknown","Female",""
"Drug Equipment Violations","Black or African American","Unknown","Male",""
"Drug Equipment Violations","Black or African American","Unknown","Missing",""
"Drug Equipment Violations","Black or African American","Missing","Female",""
"Drug Equipment Violations","Black or African American","Missing","Male",""
"Drug Equipment Violations","Black or African American","Missing","Missing",""
"Drug Equipment Violations","American Indian or Alaska Native","Hispanic or Latino","Female",""
"Drug Equipment Violations","American Indian or Alaska Native","Hispanic or Latino","Male",""
"Drug Equipment Violations","American Indian or Alaska Native","Hispanic or Latino","Missing",""
"Drug Equipment Violations","American Indian or Alaska Native","Not Hispanic or Latino","Female",""
"Drug Equipment Violations","American Indian or Alaska Native","Not Hispanic or Latino","Male",""
"Drug Equipment Violations","American Indian or Alaska Native","Not Hispanic or Latino","Missing",""
"Drug Equipment Violations","American Indian or Alaska Native","Unknown","Female",""
"Drug Equipment Violations","American Indian or Alaska Native","Unknown","Male",""
"Drug Equipment Violations","American Indian or Alaska Native","Unknown","Missing",""
"Drug Equipment Violations","American Indian or Alaska Native","Missing","Female",""
"Drug Equipment Violations","American Indian or Alaska Native","Missing","Male",""
"Drug Equipment Violations","American Indian or Alaska Native","Missing","Missing",""
"Drug Equipment Violations","Asian","Hispanic or Latino","Female",""
"Drug Equipment Violations","Asian","Hispanic or Latino","Male",""
"Drug Equipment Violations","Asian","Hispanic or Latino","Missing",""
"Drug Equipment Violations","Asian","Not Hispanic or Latino","Female",""
"Drug Equipment Violations","Asian","Not Hispanic or Latino","Male",""
"Drug Equipment Violations","Asian","Not Hispanic or Latino","Missing",""
"Drug Equipment Violations","Asian","Unknown","Female",""
"Drug Equipment Violations","Asian","Unknown","Male",""
"Drug Equipment Violations","Asian","Unknown","Missing",""
"Drug Equipment Violations","Asian","Missing","Female",""
"Drug Equipment Violations","Asian","Missing","Male",""
"Drug Equipment Violations","Asian","Missing","Missing",""
"Drug Equipment Violations","Native Hawaiian or Other Pacific Islander","Hispanic or Latino","Female",""
"Drug Equipment Violations","Native Hawaiian or Other Pacific Islander","Hispanic or Latino","Male",""
"Drug Equipment Violations","Native Hawaiian or Other Pacific Islander","Hispanic or Latino","Missing",""
"Drug Equipment Violations","Native Hawaiian or Other Pacific Islander","Not Hispanic or Latino","Female",""
"Drug Equipment Violations","Native Hawaiian or Other Pacific Islander","Not Hispanic or Latino","Male",""
"Drug Equipment Violations","Native Hawaiian or Other Pacific Islander","Not Hispanic or Latino","Missing",""
"Drug Equipment Violations","Native Hawaiian or Other Pacific Islander","Unknown","Female",""
"Drug Equipment Violations","Native Hawaiian or Other Pacific Islander","Unknown","Male",""
"Drug Equipment Violations","Native Hawaiian or Other Pacific Islander","Unknown","Missing",""
"Drug Equipment Violations","Native Hawaiian or Other Pacific Islander","Missing","Female",""
"Drug Equipment Violations","Native Hawaiian or Other Pacific Islander","Missing","Male",""
"Drug Equipment Violations","Native Hawaiian or Other Pacific Islander","Missing","Missing",""
"Drug Equipment Violations","Unknown","Hispanic or Latino","Female",""
"Drug Equipment Violations","Unknown","Hispanic or Latino","Male",""
"Drug Equipment Violations","Unknown","Hispanic or Latino","Missing",""
"Drug Equipment Violations","Unknown","Not Hispanic or Latino","Female",""
"Drug Equipment Violations","Unknown","Not Hispanic or Latino","Male",""
"Drug Equipment Violations","Unknown","Not Hispanic or Latino","Missing",""
"Drug Equipment Violations","Unknown","Unknown","Female",""
"Drug Equipment Violations","Unknown","Unknown","Male",""
"Drug Equipment Violations","Unknown","Unknown","Missing",""
"Drug Equipment Violations","Unknown","Missing","Female",""
"Drug Equipment Violations","Unknown","Missing","Male",""
"Drug Equipment Violations","Unknown","Missing","Missing",""
"Drug Equipment Violations","Missing","Hispanic or Latino","Female",""
"Drug Equipment Violations","Missing","Hispanic or Latino","Male",""
"Drug Equipment Violations","Missing","Hispanic or Latino","Missing",""
"Drug Equipment Violations","Missing","Not Hispanic or Latino","Female",""
"Drug Equipment Violations","Missing","Not Hispanic or Latino","Male",""
"Drug Equipment Violations","Missing","Not Hispanic or Latino","Missing",""
"Drug Equipment Violations","Missing","Unknown","Female",""
"Drug Equipment Violations","Missing","Unknown","Male",""
"Drug Equipment Violations","Missing","Unknown","Missing",""
"Drug Equipment Violations","Missing","Missing","Female",""
"Drug Equipment Violations","Missing","Missing","Male",""
"Drug Equipment Violations","Missing","Missing","Missing",""
"Betting/Wagering","White","Hispanic or Latino","Female",""
"Betting/Wagering","White","Hispanic or Latino","Male",""
"Betting/Wagering","White","Hispanic or Latino","Missing",""
"Betting/Wagering","White","Not Hispanic or Latino","Female",""
"Betting/Wagering","White","Not Hispanic or Latino","Male",""
"Betting/Wagering","White","Not Hispanic or Latino","Missing",""
"Betting/Wagering","White","Unknown","Female",""
"Betting/Wagering","White","Unknown","Male",""
"Betting/Wagering","White","Unknown","Missing",""
"Betting/Wagering","White","Missing","Female",""
"Betting/Wagering","White","Missing","Male",""
"Betting/Wagering","White","Missing","Missing",""
"Betting/Wagering","Black or African American","Hispanic or Latino","Female",""
"Betting/Wagering","Black or African American","Hispanic or Latino","Male",""
"Betting/Wagering","Black or African American","Hispanic or Latino","Missing",""
"Betting/Wagering","Black or African American","Not Hispanic or Latino","Female",""
"Betting/Wagering","Black or African American","Not Hispanic or Latino","Male",""
"Betting/Wagering","Black or African American","Not Hispanic or Latino","Missing",""
"Betting/Wagering","Black or African American","Unknown","Female",""
"Betting/Wagering","Black or African American","Unknown","Male",""
"Betting/Wagering","Black or African American","Unknown","Missing",""
"Betting/Wagering","Black or African American","Missing","Female",""
"Betting/Wagering","Black or African American","Missing","Male",""
"Betting/Wagering","Black or African American","Missing","Missing",""
"Betting/Wagering","American Indian or Alaska Native","Hispanic or Latino","Female",""
"Betting/Wagering","American Indian or Alaska Native","Hispanic or Latino","Male",""
"Betting/Wagering","American Indian or Alaska Native","Hispanic or Latino","Missing",""
"Betting/Wagering","American Indian or Alaska Native","Not Hispanic or Latino","Female",""
"Betting/Wagering","American Indian or Alaska Native","Not Hispanic or Latino","Male",""
"Betting/Wagering","American Indian or Alaska Native","Not Hispanic or Latino","Missing",""
"Betting/Wagering","American Indian or Alaska Native","Unknown","Female",""
"Betting/Wagering","American Indian or Alaska Native","Unknown","Male",""
"Betting/Wagering","American Indian or Alaska Native","Unknown","Missing",""
"Betting/Wagering","American Indian or Alaska Native","Missing","Female",""
"Betting/Wagering","American Indian or Alaska Native","Missing","Male",""
"Betting/Wagering","American Indian or Alaska Native","Missing","Missing",""
"Betting/Wagering","Asian","Hispanic or Latino","Female",""
"Betting/Wagering","Asian","Hispanic or Latino","Male",""
"Betting/Wagering","Asian","Hispanic or Latino","Missing",""
"Betting/Wagering","Asian","Not Hispanic or Latino","Female",""
"Betting/Wagering","Asian","Not Hispanic or Latino","Male",""
"Betting/Wagering","Asian","Not Hispanic or Latino","Missing",""
"Betting/Wagering","Asian","Unknown","Female",""
"Betting/Wagering","Asian","Unknown","Male",""
"Betting/Wagering","Asian","Unknown","Missing",""
"Betting/Wagering","Asian","Missing","Female",""
"Betting/Wagering","Asian","Missing","Male",""
"Betting/Wagering","Asian","Missing","Missing",""
"Betting/Wagering","Native Hawaiian or Other Pacific Islander","Hispanic or Latino","Female",""
"Betting/Wagering","Native Hawaiian or Other Pacific Islander","Hispanic or Latino","Male",""
"Betting/Wagering","Native Hawaiian or Other Pacific Islander","Hispanic or Latino","Missing",""
"Betting/Wagering","Native Hawaiian or Other Pacific Islander","Not Hispanic or Latino","Female",""
"Betting/Wagering","Native Hawaiian or Other Pacific Islander","Not Hispanic or Latino","Male",""
"Betting/Wagering","Native Hawaiian or Other Pacific Islander","Not Hispanic or Latino","Missing",""
"Betting/Wagering","Native Hawaiian or Other Pacific Islander","Unknown","Female",""
"Betting/Wagering","Native Hawaiian or Other Pacific Islander","Unknown","Male",""
"Betting/Wagering","Native Hawaiian or Other Pacific Islander","Unknown","Missing",""
"Betting/Wagering","Native Hawaiian or Other Pacific Islander","Missing","Female",""
"Betting/Wagering","Native Hawaiian or Other Pacific Islander","Missing","Male",""
"Betting/Wagering","Native Hawaiian or Other Pacific Islander","Missing","Missing",""
"Betting/Wagering","Unknown","Hispanic or Latino","Female",""
"Betting/Wagering","Unknown","Hispanic or Latino","Male",""
"Betting/Wagering","Unknown","Hispanic or Latino","Missing",""
"Betting/Wagering","Unknown","Not Hispanic or Latino","Female",""
"Betting/Wagering","Unknown","Not Hispanic or Latino","Male",""
"Betting/Wagering","Unknown","Not Hispanic or Latino","Missing",""
"Betting/Wagering","Unknown","Unknown","Female",""
"Betting/Wagering","Unknown","Unknown","Male",""
"Betting/Wagering","Unknown","Unknown","Missing",""
"Betting/Wagering","Unknown","Missing","Female",""
"Betting/Wagering","Unknown","Missing","Male",""
"Betting/Wagering","Unknown","Missing","Missing",""
"Betting/Wagering","Missing","Hispanic or Latino","Female",""
"Betting/Wagering","Missing","Hispanic or Latino","Male",""
"Betting/Wagering","Missing","Hispanic or Latino","Missing",""
"Betting/Wagering","Missing","Not Hispanic or Latino","Female",""
"Betting/Wagering","Missing","Not Hispanic or Latino","Male",""
"Betting/Wagering","Missing","Not Hispanic or Latino","Missing",""
"Betting/Wagering","Missing","Unknown","Female",""
"Betting/Wagering","Missing","Unknown","Male",""
"Betting/Wagering","Missing","Unknown","Missing",""
"Betting/Wagering","Missing","Missing","Female",""
"Betting/Wagering","Missing","Missing","Male",""
"Betting/Wagering","Missing","Missing","Missing",""
"Operating/Promoting/Assisting Gambling","White","Hispanic or Latino","Female","1"
"Operating/Promoting/Assisting Gambling","White","Hispanic or Latino","Male","4"
"Operating/Promoting/Assisting Gambling","White","Hispanic or Latino","Missing",""
"Operating/Promoting/Assisting Gambling","White","Not Hispanic or Latino","Female","2"
"Operating/Promoting/Assisting Gambling","White","Not Hispanic or Latino","Male","13"
"Operating/Promoting/Assisting Gambling","White","Not Hispanic or Latino","Missing",""
"Operating/Promoting/Assisting Gambling","White","Unknown","Female",""
"Operating/Promoting/Assisting Gambling","White","Unknown","Male",""
"Operating/Promoting/Assisting Gambling","White","Unknown","Missing",""
"Operating/Promoting/Assisting Gambling","White","Missing","Female",""
"Operating/Promoting/Assisting Gambling","White","Missing","Male",""
"Operating/Promoting/Assisting Gambling","White","Missing","Missing",""
"Operating/Promoting/Assisting Gambling","Black or African American","Hispanic or Latino","Female",""
"Operating/Promoting/Assisting Gambling","Black or African American","Hispanic or Latino","Male",""
"Operating/Promoting/Assisting Gambling","Black or African American","Hispanic or Latino","Missing",""
"Operating/Promoting/Assisting Gambling","Black or African American","Not Hispanic or Latino","Female",""
"Operating/Promoting/Assisting Gambling","Black or African American","Not Hispanic or Latino","Male","1"
"Operating/Promoting/Assisting Gambling","Black or African American","Not Hispanic or Latino","Missing",""
"Operating/Promoting/Assisting Gambling","Black or African American","Unknown","Female",""
"Operating/Promoting/Assisting Gambling","Black or African American","Unknown","Male",""
"Operating/Promoting/Assisting Gambling","Black or African American","Unknown","Missing",""
"Operating/Promoting/Assisting Gambling","Black or African American","Missing","Female",""
"Operating/Promoting/Assisting Gambling","Black or African American","Missing","Male",""
"Operating/Promoting/Assisting Gambling","Black or African American","Missing","Missing",""
"Operating/Promoting/Assisting Gambling","American Indian or Alaska Native","Hispanic or Latino","Female",""
"Operating/Promoting/Assisting Gambling","American Indian or Alaska Native","Hispanic or Latino","Male",""
"Operating/Promoting/Assisting Gambling","American Indian or Alaska Native","Hispanic or Latino","Missing",""
"Operating/Promoting/Assisting Gambling","American Indian or Alaska Native","Not Hispanic or Latino","Female",""
"Operating/Promoting/Assisting Gambling","American Indian or Alaska Native","Not Hispanic or Latino","Male",""
